#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

######################################
#
#	Plus additional alt religion names
#
######################################

# High Gods
ALT_GOD_THE_FORBIDDEN;The Forbidden;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_QUIET_ONE;The Quiet One;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_GOD_EMPEROR;The God Emperor;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_ONE;The One;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_TWINS;The Twins;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_ORACLE;The Oracle;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_ALL_HIGH;The All High;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_FATHER_OF_ALL;The Father of All;TODO;TODO;;TODO;;;;;;;;;x
ALT_GOD_THE_BLESSED_ONE;The Blessed One;TODO;TODO;;TODO;;;;;;;;;x
# Evil Gods
ALT_EVILGOD_THE_BANISHED;The Banished;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_THE_LOUD_ONE;The Loud One;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_HERESY;HERESY;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_THE_ROGUE_AGENT;The Rogue Agent;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_THE_TRIANGULAR_ONE;The Triangular One;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_THE_DECEIVER;The Deceiver;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_THE_CORRUPTER;The Corrupter;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_THE_BLACK_FOE;The Black Foe;TODO;TODO;;TODO;;;;;;;;;x
ALT_EVILGOD_THE_MARRER;The Marrer;TODO;TODO;;TODO;;;;;;;;;x
# Scriptures
ALT_BOOK_THE_RULES;The Rules;TODO;TODO;;TODO;;;;;;;;;x
ALT_BOOK_THE_UNSPOKEN_WRITINGS;The Unspoken Writings;TODO;TODO;;TODO;;;;;;;;;x
ALT_BOOK_THE_TAROTS;The Tarots;TODO;TODO;;TODO;;;;;;;;;x
ALT_BOOK_THE_CODE;The Code;TODO;TODO;;TODO;;;;;;;;;x
ALT_BOOK_THE_JOURNALS;The Journals;TODO;TODO;;TODO;;;;;;;;;x
ALT_BOOK_THE_BOOK_OF_WISDOM;The Book of Wisdom;TODO;TODO;;TODO;;;;;;;;;x
ALT_BOOK_THE_BLUE_BOOK_OF_THE_EASTMARCH;The Blue Book of the Eastmarch;TODO;TODO;;TODO;;;;;;;;;x
# Priests
ALT_PRIEST_DRUID;Druid;TODO;TODO;;TODO;;;;;;;;;x
ALT_PRIEST_PASTOR;Pastor;TODO;TODO;;TODO;;;;;;;;;x
ALT_PRIEST_MEDIATOR;Mediator;TODO;TODO;;TODO;;;;;;;;;x
ALT_PRIEST_GURU;Guru;TODO;TODO;;TODO;;;;;;;;;x
ALT_PRIEST_MEASTER;Maester;TODO;TODO;;TODO;;;;;;;;;x
